date,symbol,name,market,open,high,low,close,change,change_pct,volume,turnover,transactions,source
2026-04-09,00400A,主動國泰動能高息,listed,10.76,10.94,10.75,10.9,0.14,1.3011,238045041,2580327559,21888,TWSE
2026-04-09,0050,元大台灣50,listed,79.3,79.4,78.8,79.15,-0.05,-0.0631,95094893,7520522079,72839,TWSE
2026-04-09,0051,元大中型100,listed,114.05,114.95,114.05,114.6,1.1,0.9692,86873,9951741,555,TWSE
2026-04-09,0052,富邦科技,listed,47.0,47.0,46.7,46.9,-0.05,-0.1065,38613218,1807985213,17569,TWSE
2026-04-09,0053,元大電子,listed,179.0,179.45,178.95,179.1,1.2,0.6745,14457,2584325,206,TWSE
2026-04-09,0055,元大MSCI金融,listed,33.21,33.28,33.02,33.2,0.01,0.0301,160342,5309376,385,TWSE
2026-04-09,0056,元大高股息,listed,39.08,39.1,38.96,39.08,0.06,0.1538,38939445,1520054935,21185,TWSE
2026-04-09,0057,富邦摩台,listed,234.9,235.1,234.05,235.05,-0.05,-0.0213,18406,4321764,141,TWSE
2026-04-09,0061,元大寶滬深,listed,23.5,23.5,23.4,23.41,-0.06,-0.2556,126120,2960464,164,TWSE
2026-04-09,006203,元大MSCI台灣,listed,144.4,144.5,143.7,144.5,0.25,0.1733,9169,1321392,125,TWSE
2026-04-09,006204,永豐臺灣加權,listed,175.55,176.05,175.55,176.05,0.35,0.1992,7814,1371953,114,TWSE
2026-04-09,006205,富邦上証,listed,40.0,40.1,39.7,39.77,-0.25,-0.6247,219837,8762399,176,TWSE
2026-04-09,006206,元大上證50,listed,36.62,36.69,36.62,36.63,-0.2,-0.543,28091,1028819,101,TWSE
2026-04-09,006207,復華滬深,listed,31.56,31.56,31.35,31.46,-0.1,-0.3169,226177,7120826,79,TWSE
2026-04-09,006208,富邦台50,listed,183.6,183.95,182.9,183.95,0.35,0.1906,3666380,672415001,7473,TWSE
2026-04-09,00625K,富邦上証+R,listed,8.59,8.59,8.59,8.59,0.16,1.898,1000,8590,1,TWSE
2026-04-09,00631L,元大台灣50正2,listed,22.93,22.93,22.66,22.81,-0.12,-0.5233,171729467,3914232416,47273,TWSE
2026-04-09,00632R,元大台灣50反1,listed,13.47,13.54,13.46,13.47,0.03,0.2232,71636376,967002608,6424,TWSE
2026-04-09,00633L,富邦上証正2,listed,47.3,47.4,46.75,46.99,-0.26,-0.5503,1490616,70173066,227,TWSE
2026-04-09,00634R,富邦上証反1,listed,3.25,3.26,3.24,3.26,0.0,0.0,364071,1182802,23,TWSE
2026-04-09,00635U,期元大S&P黃金,listed,49.6,49.85,49.53,49.77,-0.93,-1.8343,4158161,206688615,4744,TWSE
2026-04-09,00636,國泰中國A50,listed,27.25,27.25,27.1,27.15,-0.11,-0.4035,293171,7962949,181,TWSE
2026-04-09,00636K,國泰中國A50+U,listed,8.59,8.59,8.59,8.59,0.01,0.1166,200,1718,2,TWSE
2026-04-09,00637L,元大滬深300正2,listed,19.55,19.57,19.32,19.4,-0.12,-0.6148,13153072,255900083,1447,TWSE
2026-04-09,00638R,元大滬深300反1,listed,6.99,7.01,6.99,7.01,0.03,0.4298,24070,168428,9,TWSE
2026-04-09,00639,富邦深100,listed,15.9,15.95,15.83,15.94,0.08,0.5044,613483,9757777,234,TWSE
2026-04-09,00640L,富邦日本正2,listed,93.3,93.3,92.2,92.5,-1.6,-1.7003,311369,28852548,272,TWSE
2026-04-09,00641R,富邦日本反1,listed,4.05,4.07,4.05,4.06,0.01,0.2469,1548674,6287210,86,TWSE
2026-04-09,00642U,期元大S&P石油,listed,27.39,27.66,27.04,27.42,0.89,3.3547,26439319,723365336,9493,TWSE
2026-04-09,00643,群益深証中小,listed,18.11,18.27,18.07,18.19,0.08,0.4417,2648439,48204402,184,TWSE
2026-04-09,00643K,群益深証中小+R,listed,,,,,0.0,,0,0,0,TWSE
2026-04-09,00645,富邦日本,listed,53.05,53.05,52.65,52.75,-0.35,-0.6591,179249,9461601,297,TWSE
