date,symbol,name,market,open,high,low,close,change,change_pct,volume,turnover,transactions,source
2026-04-30,00400A,主動國泰動能高息,listed,12.8,13.0,12.79,12.92,0.21,1.6522,70041137,904555892,10647,TWSE
2026-04-30,00401A,主動摩根台灣鑫收,listed,11.96,12.15,11.93,12.03,0.15,1.2626,16340499,197166613,1937,TWSE
2026-04-30,0050,元大台灣50,listed,91.25,91.9,90.3,90.5,-0.25,-0.2755,89209769,8111730781,125264,TWSE
2026-04-30,0051,元大中型100,listed,126.2,127.4,125.6,126.75,1.2,0.9558,136325,17274494,577,TWSE
2026-04-30,0052,富邦科技,listed,53.55,53.6,52.65,52.65,-0.4,-0.754,47706881,2530600091,29008,TWSE
2026-04-30,0053,元大電子,listed,211.05,211.1,209.0,209.25,1.8,0.8677,28564,5990724,894,TWSE
2026-04-30,0055,元大MSCI金融,listed,33.5,33.55,33.19,33.25,-0.25,-0.7463,185570,6203099,348,TWSE
2026-04-30,0056,元大高股息,listed,41.04,41.3,40.81,40.9,-0.03,-0.0733,46787938,1923116945,22485,TWSE
2026-04-30,0057,富邦摩台,listed,271.8,271.8,270.5,270.5,0.85,0.3152,4919,1332154,116,TWSE
2026-04-30,0061,元大寶滬深,listed,24.39,24.51,24.38,24.4,0.13,0.5356,167788,4099959,199,TWSE
2026-04-30,006203,元大MSCI台灣,listed,167.05,167.05,164.95,164.95,-1.05,-0.6325,24261,4033895,115,TWSE
2026-04-30,006204,永豐臺灣加權,listed,195.7,196.5,195.7,196.5,0.15,0.0764,22751,4453761,104,TWSE
2026-04-30,006205,富邦上証,listed,40.41,40.86,40.41,40.79,0.38,0.9404,659325,26807069,220,TWSE
2026-04-30,006206,元大上證50,listed,36.94,37.35,36.94,37.22,0.3,0.8126,135807,5054869,159,TWSE
2026-04-30,006207,復華滬深,listed,32.63,32.9,32.63,32.85,0.26,0.7978,661689,21724624,107,TWSE
2026-04-30,006208,富邦台50,listed,212.4,212.8,209.45,209.75,-0.7,-0.3326,4074229,859954663,9809,TWSE
2026-04-30,00625K,富邦上証+R,listed,,,,,0.0,,0,0,0,TWSE
2026-04-30,00631L,元大台灣50正2,listed,29.3,29.32,28.5,28.61,-0.21,-0.7287,172580528,4991490951,51347,TWSE
2026-04-30,00632R,元大台灣50反1,listed,11.85,12.01,11.82,11.98,0.05,0.4191,104448274,1244878454,8706,TWSE
2026-04-30,00633L,富邦上証正2,listed,51.2,52.0,51.2,51.55,0.15,0.2918,2465230,127539894,275,TWSE
